"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.12.2020","178,29","170,34","178,32","167,76","","4,84%"
"01.11.2020","170,05","152,09","171,36","152,09","","10,60%"
"01.10.2020","153,76","156,98","162,26","151,48","","-2,54%"
"01.09.2020","157,76","163,53","164,11","153,59","","-3,06%"
"01.08.2020","162,74","152,81","164,27","152,69","","6,63%"
"01.07.2020","152,62","147,57","153,41","146,13","","4,16%"
"01.06.2020","146,52","140,02","148,72","138,30","","4,35%"
"01.05.2020","140,42","123,39","140,68","123,33","","12,85%"
"01.04.2020","124,43","128,22","141,67","107,74","","-3,76%"
"01.03.2020","129,29","170,61","177,01","127,16","","-23,58%"
"01.02.2020","169,18","180,35","186,75","167,54","","-6,26%"
"01.01.2020","180,49","196,96","198,86","180,04","","-8,21%"
"01.12.2019","196,64","188,15","198,75","186,96","","5,31%"
"01.11.2019","186,71","186,63","192,64","186,59","","-0,01%"
"01.10.2019","186,73","183,90","188,98","180,69","","1,85%"
"01.09.2019","183,35","178,02","193,10","176,61","","2,27%"
"01.08.2019","179,27","186,46","186,49","175,92","","-4,42%"
"01.07.2019","187,56","191,80","193,90","185,61","","-1,20%"
"01.06.2019","189,83","184,06","192,19","180,11","","3,41%"
"01.05.2019","183,56","192,28","192,34","183,51","","-4,63%"
"01.04.2019","192,47","192,49","197,88","191,84","","0,49%"
"01.03.2019","191,54","190,41","193,65","186,01","","0,75%"
"01.02.2019","190,12","186,57","192,03","183,22","","1,92%"
"01.01.2019","186,54","175,61","189,09","174,39","","6,01%"
"01.12.2018","175,96","190,46","192,12","174,23","","-6,37%"
"01.11.2018","187,94","196,95","199,94","184,85","","-4,65%"
"01.10.2018","197,10","201,12","207,83","197,05","","-1,95%"
"01.09.2018","201,01","198,74","201,76","194,45","","1,31%"
"01.08.2018","198,41","198,14","200,53","191,83","","-0,64%"
"01.07.2018","199,68","204,55","204,70","194,87","","-2,75%"
"01.06.2018","205,33","207,40","207,60","197,17","","-1,06%"
"01.05.2018","207,53","205,40","211,63","204,70","","0,59%"
"01.04.2018","206,32","200,31","208,23","194,26","","3,55%"
"01.03.2018","199,25","196,54","201,63","195,75","","0,87%"
"01.02.2018","197,53","200,87","202,18","190,66","","-1,62%"
"01.01.2018","200,78","197,25","204,61","195,60","","1,95%"
"01.12.2017","196,95","193,03","197,13","185,79","","2,59%"
"01.11.2017","191,98","191,40","195,70","190,02","","0,96%"
"01.10.2017","190,14","183,81","190,38","182,64","","2,54%"
"01.09.2017","185,44","182,56","187,26","181,76","","1,32%"
"01.08.2017","183,02","184,41","184,62","176,70","","-0,89%"
"01.07.2017","184,67","176,79","184,72","173,23","","4,60%"
"01.06.2017","176,55","181,76","181,79","168,13","","-2,70%"
"01.05.2017","181,45","183,26","188,04","178,21","","-0,99%"
"01.04.2017","183,27","187,74","190,04","181,24","","-2,18%"
"01.03.2017","187,34","192,52","192,78","182,91","","-2,43%"
"01.02.2017","192,00","194,18","196,10","190,54","","-0,70%"
"01.01.2017","193,34","194,81","197,66","191,15","","-0,20%"
"01.12.2016","193,73","191,42","196,07","190,59","","1,73%"
"01.11.2016","190,43","188,53","191,12","179,96","","1,67%"
"01.10.2016","187,31","187,21","192,39","185,81","","0,01%"
