"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.08.2025","2.096,61","2.061,93","2.108,82","2.040,12","","1,66%"
"21.08.2025","2.062,37","2.017,45","2.066,91","2.017,27","","2,22%"
"20.08.2025","2.017,65","1.984,02","2.018,83","1.975,06","","1,65%"
"19.08.2025","1.984,93","2.041,61","2.041,88","1.982,11","","-2,74%"
"18.08.2025","2.040,90","2.040,87","2.044,34","2.022,17","","-0,03%"
"15.08.2025","2.041,50","2.020,66","2.050,97","2.017,33","","0,97%"
"14.08.2025","2.021,79","2.027,91","2.043,48","2.012,92","","-0,31%"
"13.08.2025","2.028,14","2.022,36","2.046,90","2.022,06","","0,32%"
"12.08.2025","2.021,57","2.001,09","2.022,48","1.994,67","","1,07%"
"11.08.2025","2.000,27","2.007,86","2.007,86","1.955,42","","-0,38%"
"08.08.2025","2.007,99","2.001,86","2.028,25","1.997,38","","0,44%"
"07.08.2025","1.999,16","1.962,18","2.011,20","1.961,93","","1,94%"
"06.08.2025","1.961,20","1.912,18","1.963,16","1.912,09","","2,61%"
"05.08.2025","1.911,25","1.856,89","1.912,48","1.856,69","","2,92%"
"04.08.2025","1.857,00","1.794,55","1.857,00","1.794,38","","3,51%"
"01.08.2025","1.794,01","1.775,11","1.809,71","1.770,32","","0,97%"
"31.07.2025","1.776,78","1.797,84","1.798,21","1.768,79","","-1,25%"
"30.07.2025","1.799,36","1.844,11","1.850,75","1.791,11","","-2,38%"
"29.07.2025","1.843,17","1.836,05","1.847,96","1.825,79","","0,32%"
"28.07.2025","1.837,33","1.873,52","1.876,63","1.820,63","","-1,89%"
"25.07.2025","1.872,80","1.896,30","1.896,61","1.851,18","","-1,32%"
"24.07.2025","1.897,80","1.928,79","1.929,13","1.881,01","","-1,53%"
"23.07.2025","1.927,38","1.937,49","1.946,04","1.917,23","","-0,47%"
"22.07.2025","1.936,40","1.891,40","1.941,15","1.891,34","","2,39%"
"21.07.2025","1.891,27","1.837,60","1.907,73","1.830,75","","2,85%"
"18.07.2025","1.838,93","1.844,41","1.863,46","1.836,12","","-0,23%"
"17.07.2025","1.843,08","1.866,50","1.870,66","1.822,60","","-1,15%"
"16.07.2025","1.864,60","1.884,23","1.884,80","1.843,45","","-1,07%"
"15.07.2025","1.884,80","1.897,97","1.906,35","1.864,44","","-0,75%"
"14.07.2025","1.899,06","1.899,60","1.932,28","1.895,25","","-0,05%"
"11.07.2025","1.900,04","1.867,91","1.905,24","1.859,65","","1,87%"
"10.07.2025","1.865,15","1.850,79","1.869,20","1.841,45","","0,78%"
"09.07.2025","1.850,79","1.851,01","1.856,70","1.827,23","","0,08%"
"08.07.2025","1.849,31","1.900,91","1.917,78","1.836,51","","-2,79%"
"07.07.2025","1.902,43","1.891,81","1.902,43","1.843,80","","0,58%"
"04.07.2025","1.891,50","1.893,95","1.897,61","1.889,56","","-0,10%"
"03.07.2025","1.893,42","1.883,30","1.895,27","1.876,71","","0,67%"
"02.07.2025","1.880,80","1.874,06","1.884,28","1.858,95","","0,39%"
"01.07.2025","1.873,46","1.867,14","1.897,55","1.866,87","","0,49%"
"30.06.2025","1.864,30","1.817,12","1.868,27","1.813,53","","2,60%"
"27.06.2025","1.817,07","1.875,62","1.882,05","1.806,04","","-3,14%"
"26.06.2025","1.875,94","1.849,22","1.876,24","1.844,44","","1,53%"
"25.06.2025","1.847,72","1.849,13","1.853,04","1.833,89","","-0,15%"
"24.06.2025","1.850,48","1.885,56","1.890,43","1.814,04","","-1,71%"
"23.06.2025","1.882,60","1.869,20","1.904,07","1.858,86","","0,60%"
"20.06.2025","1.871,40","1.889,90","1.899,19","1.868,81","","-0,83%"
"19.06.2025","1.887,15","1.910,07","1.910,27","1.885,86","","-1,25%"
"18.06.2025","1.910,96","1.931,80","1.934,26","1.906,69","","-1,36%"
"17.06.2025","1.937,25","1.932,84","1.942,14","1.920,87","","0,14%"
"16.06.2025","1.934,63","1.974,85","1.979,33","1.928,23","","-2,05%"
"13.06.2025","1.975,18","1.945,51","1.985,12","1.945,36","","1,56%"
"12.06.2025","1.944,86","1.906,71","1.957,95","1.906,41","","1,99%"
"11.06.2025","1.906,84","1.900,46","1.911,22","1.890,94","","0,34%"
"10.06.2025","1.900,46","1.934,52","1.934,71","1.891,65","","-1,78%"
"09.06.2025","1.934,82","1.923,74","1.942,67","1.921,18","","0,63%"
"06.06.2025","1.922,70","1.959,68","1.964,92","1.918,42","","-1,95%"
"05.06.2025","1.960,89","1.915,62","1.982,03","1.907,63","","2,31%"
"04.06.2025","1.916,68","1.899,85","1.920,82","1.894,41","","0,85%"
"03.06.2025","1.900,62","1.886,73","1.905,55","1.873,22","","0,70%"
"02.06.2025","1.887,37","1.796,88","1.893,43","1.796,44","","5,09%"
"30.05.2025","1.796,03","1.780,05","1.797,40","1.773,04","","0,91%"
"29.05.2025","1.779,84","1.787,19","1.803,32","1.779,13","","-0,42%"
"28.05.2025","1.787,36","1.771,63","1.787,36","1.768,27","","0,83%"
"27.05.2025","1.772,67","1.798,74","1.801,81","1.768,45","","-1,52%"
"26.05.2025","1.799,99","1.786,62","1.800,42","1.786,41","","0,89%"
"23.05.2025","1.784,09","1.748,45","1.790,08","1.744,36","","2,04%"
"22.05.2025","1.748,48","1.750,16","1.765,26","1.734,99","","-0,23%"
"21.05.2025","1.752,46","1.698,36","1.757,05","1.698,27","","3,29%"
"20.05.2025","1.696,69","1.654,32","1.699,27","1.650,26","","2,53%"
"19.05.2025","1.654,82","1.621,70","1.655,04","1.621,60","","2,14%"
"16.05.2025","1.620,18","1.617,93","1.631,76","1.599,36","","0,19%"
"15.05.2025","1.617,08","1.604,94","1.618,20","1.589,89","","0,62%"
"14.05.2025","1.607,19","1.639,80","1.644,66","1.597,57","","-1,86%"
"13.05.2025","1.637,73","1.644,57","1.645,07","1.614,53","","-0,42%"
"12.05.2025","1.644,58","1.775,42","1.776,05","1.638,86","","-7,38%"
"09.05.2025","1.775,57","1.726,50","1.775,57","1.713,30","","2,75%"
"08.05.2025","1.727,98","1.743,78","1.756,23","1.725,15","","-1,14%"
"07.05.2025","1.747,92","1.769,02","1.778,35","1.732,91","","-1,08%"
"06.05.2025","1.767,08","1.675,54","1.768,99","1.675,27","","5,38%"
"05.05.2025","1.676,93","1.632,96","1.679,05","1.631,58","","2,56%"
"02.05.2025","1.635,08","1.635,01","1.665,04","1.625,78","","-0,02%"
"01.05.2025","1.635,46","1.694,69","1.696,30","1.626,23","","-3,47%"
"30.04.2025","1.694,19","1.680,04","1.695,29","1.667,87","","0,91%"
"29.04.2025","1.678,98","1.689,99","1.700,03","1.677,74","","-0,60%"
"28.04.2025","1.689,15","1.686,58","1.691,31","1.664,32","","0,15%"
"25.04.2025","1.686,54","1.710,43","1.711,49","1.671,66","","-1,33%"
"24.04.2025","1.709,35","1.690,37","1.716,44","1.690,27","","0,96%"
"23.04.2025","1.693,18","1.766,09","1.767,68","1.670,13","","-4,29%"
"22.04.2025","1.769,11","1.790,56","1.813,87","1.762,79","","-1,25%"
"21.04.2025","1.791,59","1.777,80","1.822,95","1.769,32","","0,93%"
"18.04.2025","1.775,08","1.777,48","1.777,83","1.775,08","","0,01%"
"17.04.2025","1.774,93","1.800,22","1.811,72","1.763,38","","-1,40%"
"16.04.2025","1.800,07","1.738,61","1.818,07","1.737,22","","3,36%"
"15.04.2025","1.741,47","1.726,27","1.748,11","1.720,15","","0,82%"
"14.04.2025","1.727,31","1.686,10","1.730,58","1.680,07","","2,62%"
"11.04.2025","1.683,19","1.593,75","1.696,13","1.592,59","","5,60%"
"10.04.2025","1.593,92","1.507,76","1.608,04","1.506,68","","6,48%"
"09.04.2025","1.496,96","1.406,40","1.518,54","1.398,22","","6,08%"
"08.04.2025","1.411,20","1.401,71","1.466,34","1.397,97","","0,58%"
"07.04.2025","1.403,06","1.426,31","1.463,37","1.368,40","","-1,94%"
"04.04.2025","1.430,79","1.565,06","1.567,23","1.422,30","","-8,79%"
"03.04.2025","1.568,63","1.570,63","1.587,55","1.524,93","","-0,21%"
"02.04.2025","1.571,92","1.577,46","1.577,80","1.552,14","","-0,27%"
"01.04.2025","1.576,23","1.570,71","1.582,52","1.562,86","","0,39%"
"31.03.2025","1.570,09","1.574,20","1.574,25","1.532,75","","-0,37%"
"28.03.2025","1.575,88","1.583,76","1.610,26","1.569,96","","0,00%"
"27.03.2025","1.575,85","1.540,82","1.577,75","1.540,50","","2,32%"
"26.03.2025","1.540,17","1.553,25","1.559,19","1.536,06","","-0,65%"
"25.03.2025","1.550,25","1.532,30","1.574,68","1.531,15","","1,37%"
"24.03.2025","1.529,37","1.532,57","1.544,44","1.527,01","","-0,16%"
"21.03.2025","1.531,88","1.556,07","1.558,34","1.516,72","","-1,57%"
"20.03.2025","1.556,26","1.560,98","1.564,15","1.538,32","","0,05%"
"19.03.2025","1.555,46","1.555,87","1.562,05","1.537,20","","-0,07%"
"18.03.2025","1.556,58","1.549,96","1.578,17","1.548,42","","0,42%"
"17.03.2025","1.550,01","1.512,80","1.550,99","1.509,76","","2,63%"
"14.03.2025","1.510,32","1.494,80","1.516,83","1.494,53","","1,67%"
"13.03.2025","1.485,47","1.448,88","1.494,03","1.448,85","","3,05%"
"12.03.2025","1.441,53","1.417,55","1.446,18","1.414,87","","1,87%"
"11.03.2025","1.415,06","1.368,08","1.420,18","1.363,63","","2,39%"
