Date,Gold,GDX,HUI,XGD,FTSE_Gold,XAU_Index,MVG,Brent,WTI,USD_Index,VIX,SP500,MSCI_ACWI,CAD_USD,Gold_Return,GDX_Return,HUI_Return,XGD_Return,FTSE_Gold_Return,XAU_Index_Return,MVG_Return,Brent_Return,WTI_Return,USD_Index_Return,VIX_Return,SP500_Return,MSCI_ACWI_Return,CAD_USD_Return,Gold_MA20,Gold_MA50,Gold_Volatility,Gold_RSI,Gold_GDX_Ratio
2015-08-11,1109.01,14.52,117.28,8.17,888.69,49.47,472.3,49.18,43.08,97.29,13.71,2084.1,1077.53,0.7627,0.004065927752549238,0.015967017454874097,0.020153985058746018,0.024784416069787825,0.013925860568676384,0.004660123923364496,0.0322528789940992,-0.02470253130649296,-0.04271435329724788,0.0013371048533646864,0.11423354387514215,-0.009598240007242501,-0.009531886446517951,-0.008486244544431695,1101.892,1145.8386,0.00922163100783563,61.32130384167628,76.37809917355372
2015-08-12,1125.3,15.52,125.83,8.64,943.62,52.86,508.57,49.66,43.3,96.26,13.61,2086.1,1071.56,0.7706,0.014581941313686451,0.06660250535842259,0.07036755146553521,0.05593367394405291,0.059975074440701215,0.0662804839365259,0.07398848889598215,0.009712743291973962,0.005093782720256418,-0.010643345112373047,-0.007320676910848394,0.0009591866832957824,-0.005555854204878611,0.01030466302186409,1100.6744999999999,1144.6346,0.009904407248013608,70.94463331714422,72.50644329896907
2015-08-13,1115.05,14.64,117.77,8.24,908.64,50.09,487.76,49.22,42.23,96.44,13.49,2083.4,1071.45,0.7659,-0.009150419817824355,-0.058372006221907094,-0.0661982197504195,-0.047402238894583906,-0.03777456660156666,-0.053825521806617656,-0.04177938419849296,-0.008899735117110676,-0.025021766062592,0.0018681894380069483,-0.00885614644371015,-0.0012951194998921222,-0.00010265934372355059,-0.0061178192765092634,1099.1695,1143.4104,0.010051543884619454,59.45913889218362,76.1646174863388
2015-08-14,1114.11,14.49,116.47,8.14,895.99,49.71,481.21,49.03,42.5,96.52,12.83,2091.5,1073.13,0.764,-0.0008433670581887258,-0.010298752200574473,-0.011099840738896591,-0.012210163906931396,-0.014019723930758912,-0.0076152672629442465,-0.013519716335083146,-0.0038676892997678864,0.0063732069845189145,0.0008291874438605577,-0.05016249159211941,0.003880337331904722,0.0015667406612526597,-0.002483823749027344,1098.1699999999998,1142.2526,0.009856852808725025,62.21918828348004,76.88819875776397
2015-08-17,1117.66,15.04,121.3,8.42,921.13,51.56,494.57,48.74,41.87,96.81,13.02,2102.4,1075.29,0.7646,0.0031813340927562806,0.037254562189102766,0.04063308683544396,0.03381964823978638,0.027671925018998893,0.03654005796440541,0.02738493290843692,-0.005932307466081725,-0.01493449589931927,0.0030000539751493093,0.014700458152878161,0.005198037408038219,0.002010780692585922,0.000785032095791819,1099.2055,1141.1268,0.006262505262452992,63.4090635893737,74.31250000000001
2015-08-18,1118.01,14.77,119.38,8.3,909.67,50.56,484.27,48.81,42.62,97.04,13.79,2096.9,1071.55,0.7657,0.00031310524617614706,-0.0181152219784053,-0.015955133209500694,-0.014354313451683054,-0.012519280837933203,-0.019585428232384704,-0.021046095757772935,0.0014351617019958628,0.01775404663941916,0.002372969903814481,0.05745705502478721,-0.0026194856975914733,-0.0034841942422452828,0.0014376268567653947,1100.0355,1139.953,0.006220073804651153,62.96836982968358,75.69465132024374
2015-08-19,1134.46,15.2,123.54,8.6,927.9,51.96,497.27,47.16,40.8,96.36,15.25,2079.6,1060.42,0.7617,0.014606447556624774,0.02869733130894215,0.03425330752724937,0.0355066884569096,0.01984207197970422,0.027313441963796842,0.026490535726780413,-0.0343891342298861,-0.043641545260355116,-0.00703208688912414,0.10063581124821022,-0.008284496083139291,-0.010441142336434459,-0.005237670740335365,1102.086,1138.9126,0.006646096988368963,74.99725123694326,74.63552631578948
2015-08-20,1153.16,15.82,130.26,8.91,969.97,53.75,515.48,46.62,41.14,95.98,19.14,2035.7,1042.98,0.764,0.01634923329629792,0.03997953448727707,0.052967462850502196,0.03541203822325587,0.04434117482496807,0.033869475205373464,0.03596536727826845,-0.011516442061559067,0.008298802814695284,-0.003951341316571094,0.22720088297138763,-0.021335827436560036,-0.016583055682746265,0.0030150117877781007,1105.204,1138.3298,0.007304990202324952,77.92018642586646,72.89254108723135
2015-08-21,1161.05,15.39,126.72,8.74,958.61,52.17,500.13,45.46,40.45,95.01,28.03,1970.9,1016.12,0.7584,0.006818768020906812,-0.02755701448871997,-0.027552525052139655,-0.019264051815273874,-0.011780824633157608,-0.02983604997347081,-0.03023044079214114,-0.02519681518321389,-0.01691424072031041,-0.010157687211441297,0.3814949791518887,-0.032349448874551885,-0.026090547961321056,-0.007356838225708552,1108.3015,1137.9348,0.007280594982776963,86.64110881745786,75.44184535412604
2015-08-24,1155.05,14.13,116.21,8.14,902.46,48.09,465.08,42.69,38.24,93.33,40.74,1893.2,977.04,0.7526,-0.005181135030503094,-0.08541775115435178,-0.08658102883133341,-0.07112000965299517,-0.060359950655767027,-0.08143336174473001,-0.0726586308276419,-0.06286811765452655,-0.05618455532130022,-0.017840549641002887,0.37393504562196284,-0.04022177216635578,-0.039219138537349804,-0.00767707278147506,1111.333,1137.3078,0.0073296086621859515,81.65386776549906,81.74451521585279
2015-08-25,1140.65,13.67,111.17,7.91,864.66,46.19,451.05,43.21,39.31,94.53,36.02,1867.6,975.96,0.7498,-0.012545357723313097,-0.03309654596057795,-0.044338337989258604,-0.028662398234886522,-0.042788001816851814,-0.04031093084705733,-0.030631235697759558,0.01210724917397124,0.027596851250568342,0.012775644859637678,-0.12313607105084966,-0.013614334935310992,-0.001105990896148898,-0.003727373857525217,1113.598,1136.4836,0.00808070140448592,73.40461357130836,83.4418434528164
2015-08-26,1125.55,13.04,105.23,7.51,823.63,43.97,430.22,43.14,38.6,95.1,30.32,1940.5,993.56,0.7524,-0.013326470278711519,-0.04718209423735133,-0.0549121304928028,-0.05189231600351923,-0.048614966138834176,-0.0492557412497952,-0.04728149234499577,-0.0016213089828314344,-0.018226662962983774,0.006011725114051671,-0.1722667789736392,0.03829148771217905,0.017872850753215944,0.0034615931250636515,1115.041,1135.2856,0.008781357006790936,63.9515132798023,86.31518404907976
2015-08-27,1125.71,13.79,111.32,7.85,850.71,46.84,448.12,47.56,42.56,95.61,26.1,1987.7,1015.09,0.7577,0.00014214262259299376,0.0559221353067035,0.05626050590496911,0.044278066018273714,0.03234989499853111,0.06322995553679792,0.04076434793287061,0.09754143086157083,0.09766256856260386,0.005348447546010124,-0.14987224644552316,0.024032519587592283,0.021438104775778916,0.0070194315104525765,1116.877,1133.7714,0.008566315659757833,62.61510128913443,81.63234227701234
2015-08-28,1133.96,14.25,116.12,8.12,880.77,48.82,472.5,50.05,45.22,96.11,26.05,1988.9,1020.76,0.7575,0.007301983614205236,0.03281321490944922,0.04221520249873928,0.03381662237926951,0.03472522994489076,0.041402526235297436,0.05297669324327483,0.05103043393864839,0.06062462181643484,0.005215951737838302,-0.0019175461292718174,0.0006035306726474722,0.005570169374117997,-0.0002639915538035792,1118.7925,1132.4404,0.00860333222828182,61.98811365301636,79.5761403508772
2015-08-31,1134.5,14.11,115.03,7.99,868.0,48.43,469.56,54.15,49.2,95.82,28.43,1972.2,1014.06,0.7611,0.0004760939229255373,-0.009873140849936972,-0.009431175248510311,-0.01613939439540318,-0.014604810222562768,-0.008020608549676202,-0.006241660923476056,0.07873546768577012,0.08435415664843873,-0.003021937380216946,0.08742715746353245,-0.008432051170972048,-0.006585372871605404,0.004741217889821678,1121.1925,1131.4214,0.008277556455961331,60.72179692100613,80.40396881644224
2015-09-01,1140.11,13.67,112.61,7.85,856.28,46.81,460.21,49.56,45.41,95.45,31.4,1913.8,987.52,0.7541,0.004932723741735608,-0.03168011512886443,-0.021262442198984745,-0.017677227983866346,-0.013594289201328474,-0.034022601103158454,-0.020113178962395492,-0.08857391668605781,-0.08016127838840278,-0.003868881283219298,0.09936296725129928,-0.030058876553066247,-0.026520604263450348,-0.009239770064744598,1123.8255000000001,1130.6548,0.008294065699455438,56.84444033644511,83.40234089246525
