macro_CPI,macro_rate,macro_fund,macro_GDP,ret_USD_index,ret_VIX,ret_bond_yield_10y,ret_CRB_index,ret_GDM,ret_Gold,run_id,step,response_var,ret_MVG,ret_SPT,ret_GDX,ret_HUI,ret_FTGM,ret_XAU
0.07177801959553969,0.0030268013774057824,0.01952034908128554,0.555054899112234,0.04762421003486869,0.11335941979627212,0.07195268350641479,0.09803348768861392,0.0046168467819277526,0.015033283025437591,run_02,4,macro_GDP,,,,,,
0.007245043725332633,0.00834479662958018,0.005817201856146585,0.0354271139578581,0.9021979091648148,0.0029954746436688783,0.018869817995714442,0.006325622221322629,0.005358020087488247,0.007418999718073508,run_02,4,ret_USD_index,,,,,,
0.011151796009997161,0.0014025222091317026,0.0324965630278463,0.014124626627445451,0.12704190716167713,0.8002399271237052,0.0007283339062628384,0.0025842638524639643,0.0083349202653448,0.0018951398161255741,run_02,4,ret_VIX,,,,,,
0.03137916498206193,0.013841455439714741,0.007012652343033717,0.051087172817223636,0.018716702834744373,0.07893552103796773,0.7510266428105564,0.0207602478945724,0.022991765983510923,0.0042486738566142,run_02,4,ret_bond_yield_10y,,,,,,
0.0010286330011004088,0.01449673026639292,0.01058808728473474,0.014263930086098522,0.2895546834607823,0.1204242772770676,0.10766913204880454,0.4222312159893522,0.001142086458792864,0.018601224126873903,run_02,4,ret_CRB_index,,,,,,
0.008808528923265599,0.009026391165662992,0.018506231763717015,0.025375086031472004,0.19387204207595188,0.009700713992846235,0.04722881854537989,0.07010152941032612,0.5957517755682714,0.021628882523106876,run_02,4,ret_GDM,,,,,,
0.007409152893540934,0.01776727410914457,0.02234355707391302,0.032779457842619174,0.17257541262269055,0.013719251626049657,0.058577637213855976,0.05004219041713725,0.37062035567470336,0.25416571052634557,run_02,4,ret_Gold,,,,,,
0.6899534546107682,0.003228060965207526,0.006002330875559312,0.17817775511684905,0.0077386178988329765,0.03498180616254194,0.021357904740142108,0.04327196852832235,0.002003220526752459,0.013284880575024196,run_02,5,macro_CPI,,,,,,
0.027551135996071164,0.5107835753754058,0.021415634299455224,0.03746551211797125,0.03334408928260228,0.019345674406752326,0.3072319245528088,0.011791276213822819,0.01626158574116899,0.014809592013941523,run_02,5,macro_rate,,,,,,
0.005273347375513666,0.0038511276049319715,0.3052787163886997,0.005238090488965275,0.2673326575457711,0.37984593687769375,0.006533112789280735,0.020567766667135973,0.0046615030685545145,0.001417741193453415,run_02,5,macro_fund,,,,,,
0.06855281602211649,0.004238171350831816,0.019767540439928503,0.5214525544189854,0.05773297288106951,0.12812799205809403,0.07547420742219954,0.10318578796310877,0.00481565222418418,0.01665230521948171,run_02,5,macro_GDP,,,,,,
0.007236669645308018,0.008305660384740093,0.0059010516742649425,0.03676593320695273,0.8979058247881692,0.003766470802212096,0.01891590024529725,0.008078297589078364,0.005447731054599038,0.007676460609378116,run_02,5,ret_USD_index,,,,,,
0.01122905339654993,0.0014186449644345079,0.03248773176769105,0.014498932282213854,0.12762686605005427,0.7988818474929331,0.0007930297241765396,0.0027742828574529935,0.008339628132971927,0.0019499833315218128,run_02,5,ret_VIX,,,,,,
0.03233823983177875,0.013644608431690998,0.0070557244626760565,0.05079612609417718,0.023107866557093328,0.08150492801369222,0.7425988485877444,0.022074107350024977,0.022672994202629745,0.004206556468492375,run_02,5,ret_bond_yield_10y,,,,,,
0.00109672118929222,0.014762880426886938,0.010601575910680214,0.01515561637821512,0.28888440352828837,0.12012119064417044,0.10807243499423616,0.42127096768620226,0.001476533900432216,0.018557675341596053,run_02,5,ret_CRB_index,,,,,,
0.010386704982030648,0.00944719575281941,0.018882853356230234,0.026000167640414254,0.1925217863136786,0.009630077997971963,0.047823554246651634,0.07128439906734596,0.5923830292428099,0.021640231400047356,run_02,5,ret_GDM,,,,,,
0.009094857518248298,0.017983046638459073,0.022643992386250953,0.033436830391668275,0.17153745261752806,0.013682837486571163,0.05829256334663166,0.05174638681107211,0.3689466711591385,0.25263536164443195,run_02,5,ret_Gold,,,,,,
0.6808306535383319,0.0036225756696671853,0.005967848171523381,0.1758184250689983,0.010325494091722094,0.039311282254121484,0.023696346793187682,0.044668123221058904,0.0020534601035779873,0.013705791087811139,run_02,6,macro_CPI,,,,,,
0.027579388015913916,0.5071427813141111,0.021640630908633555,0.03854431266290375,0.033119820929032436,0.01957325121174127,0.30548157748290333,0.013392398598495309,0.01807438260340686,0.015451456272858675,run_02,6,macro_rate,,,,,,
0.005474759426760173,0.0038596983336116127,0.3051090024071424,0.005286965452223431,0.26719595227570697,0.3796606794978778,0.006622974250784482,0.020695281698571613,0.004671016660500819,0.0014236699968208785,run_02,6,macro_fund,,,,,,
0.06819178904194205,0.0045613888304083545,0.020511758657689533,0.5177432931964752,0.06089834377226611,0.1278747379977908,0.07547746002787474,0.10332011008865151,0.004782073587390933,0.016639044799510748,run_02,6,macro_GDP,,,,,,
0.007339832070597577,0.008282821841751881,0.006004788346398269,0.03699583938263991,0.8955626875733856,0.00525254961248231,0.019217486349327344,0.00820227975224016,0.005453232342068188,0.007688482729108521,run_02,6,ret_USD_index,,,,,,
0.011292413687899572,0.0014550189958097322,0.032472238228335275,0.014498612569089532,0.1275668948596992,0.7986398166341515,0.0008041654085178889,0.002775909580923984,0.008362976442113987,0.0021319535934592924,run_02,6,ret_VIX,,,,,,
0.0322700503430004,0.013817668443241634,0.0071002999973258886,0.05079544570396238,0.023517649802111584,0.08234527293052919,0.7409843427040455,0.02216789431101451,0.022626751851842205,0.0043746239129267075,run_02,6,ret_bond_yield_10y,,,,,,
0.0012511747610669472,0.01479078175264265,0.010614212335766836,0.01519808302380464,0.2888359702980584,0.12008720227289471,0.10804399999148742,0.42112769682245604,0.0014760064889222631,0.01857487225290004,run_02,6,ret_CRB_index,,,,,,
0.011608756489122681,0.009425287366811383,0.018800829151414816,0.02593237017880226,0.19219495293321187,0.011876927421718855,0.047854454743236415,0.07245160638298884,0.5881232984241936,0.021731516908499292,run_02,6,ret_GDM,,,,,,
0.009625362845320382,0.01787922401654769,0.022473146385466148,0.033242460441490845,0.1713874860953451,0.01644703299546577,0.05861398191246186,0.053009970469260405,0.3662265435433719,0.2510947912952698,run_02,6,ret_Gold,,,,,,
0.6801963995635568,0.003733394331428939,0.006431017704268092,0.175690111890479,0.01036879355159825,0.03927871440128924,0.023707446361303015,0.044635591531617586,0.002231724399684468,0.013726806264774634,run_02,7,macro_CPI,,,,,,
0.0281362909473873,0.5028141672352923,0.021636313787279194,0.038642000656451736,0.03545160578366253,0.022040570836716702,0.30385820119022955,0.014013518828433118,0.018071484841392264,0.01533584589315552,run_02,7,macro_rate,,,,,,
0.005490760197340903,0.003857562370397266,0.30494201992409303,0.005412949306579638,0.26713925973063457,0.3796561537534057,0.006635463354619369,0.02071503667272111,0.004695901164855157,0.0014548935253534112,run_02,7,macro_fund,,,,,,
0.06813694069749902,0.004559579412517055,0.020583370186516417,0.5173032413675868,0.060908137606782736,0.12821502349424102,0.07562755487650719,0.10326016982137153,0.00478110077877388,0.01662488175820444,run_02,7,macro_GDP,,,,,,
0.007339815982873571,0.00828732478788797,0.006007235018528393,0.036997365473974884,0.8953891218246356,0.005324133094615479,0.01921296250553414,0.008233690454591028,0.005497874110319822,0.007710476747038881,run_02,7,ret_USD_index,,,,,,
0.011291252724249717,0.0014578764378947004,0.03247253169844188,0.014514229337833064,0.12755436286158583,0.7985881500362569,0.0008234300739489292,0.002781815524431784,0.00836398862809879,0.002152362677258427,run_02,7,ret_VIX,,,,,,
0.032273348362687325,0.01381884313218402,0.007116238749682889,0.05079164822307115,0.023593470915231594,0.08238948434754902,0.740851610928743,0.02216347632000938,0.0226244636651765,0.004377415355665107,run_02,7,ret_bond_yield_10y,,,,,,
0.0012510594370674485,0.014788596546823131,0.010633610254625168,0.015303362249581495,0.2887617916348859,0.12006094525463006,0.10803642012170131,0.4210758591973069,0.0014978956866249866,0.018590459616753617,run_02,7,ret_CRB_index,,,,,,
0.011583952469804802,0.00941455593524588,0.01879341172000985,0.026435814978205616,0.1923785365195993,0.013045553499750218,0.04813100237445654,0.07240879233269228,0.5861297705754288,0.02167860959480673,run_02,7,ret_GDM,,,,,,
0.009680811641948714,0.01784661003398047,0.022459948116694606,0.03341265023596609,0.17162010737994007,0.0177876448866642,0.05884145416179486,0.05313871886913417,0.3649630920966328,0.2502489625772439,run_02,7,ret_Gold,,,,,,
0.679891501500135,0.003746148375542776,0.006430369049098921,0.1756180542986873,0.010373307572930776,0.039573231583374585,0.02375379775786551,0.04465599661718797,0.0022323857766627583,0.013725207468514432,run_02,8,macro_CPI,,,,,,
0.028158943502786388,0.5024854857154026,0.021631812747356666,0.03867610623324904,0.03553618343289376,0.022341079216265276,0.3036243984596021,0.014034242603830651,0.018070529333995798,0.0154412187546177,run_02,8,macro_rate,,,,,,
0.005493511050303339,0.0038606058328796338,0.30491641542779574,0.005431944830581279,0.26713441917260117,0.3796416342443014,0.006636099393682831,0.0207241413562923,0.004699753623276796,0.001461475068285678,run_02,8,macro_fund,,,,,,
0.06813186963096927,0.004587737657113046,0.020587635031301763,0.5171154747675669,0.06089013190712283,0.1283713823301621,0.07561611238654248,0.1032953519740995,0.0047843955208015185,0.016619908794320577,run_02,8,macro_GDP,,,,,,
0.0073417856646409065,0.008287610897449149,0.006031272672714124,0.03699517708472739,0.8953606714688059,0.0053282066574543065,0.019213866615345382,0.008233158205105612,0.0054981410429409796,0.007710109690815987,run_02,8,ret_USD_index,,,,,,
0.011298294703512981,0.0014578769105711817,0.03247145017579662,0.01451408540621558,0.12755670473391578,0.7985537773574175,0.0008454342139951654,0.0027839178169309356,0.00836608559687099,0.0021523730847732995,run_02,8,ret_VIX,,,,,,
0.03227998876170894,0.013816536054620446,0.007118805605601964,0.05078747239889352,0.023601891539716986,0.08243832130245142,0.7407913257752233,0.022167939925748163,0.02262078708987056,0.004376931546164556,run_02,8,ret_bond_yield_10y,,,,,,
0.0012551778849465463,0.014786545112531167,0.010637159693476249,0.015306036629695352,0.2887655283698352,0.12008977828185445,0.10804083236082423,0.42103218749837384,0.001498838087029988,0.01858791608143301,run_02,8,ret_CRB_index,,,,,,
0.011586055164417207,0.009434087799036312,0.018801969624908835,0.02645362274163037,0.1924090976688498,0.013052418753942606,0.0481232087056219,0.0724190200149385,0.5860143215527304,0.021706197973924108,run_02,8,ret_GDM,,,,,,
0.009678678718819394,0.017862446601992512,0.022481260672193065,0.033404206882347215,0.1717065732328749,0.017814723460222393,0.05882591408518273,0.05315640789833156,0.3648684855084863,0.2502013029395499,run_02,8,ret_Gold,,,,,,
0.6798459487434912,0.0037484908382918224,0.006443529128912084,0.17561254148629407,0.010372858406810171,0.039587765017530516,0.023756708795330025,0.04465288336529611,0.0022469861877485535,0.013732288030295343,run_02,9,macro_CPI,,,,,,
0.028154803759611005,0.5024127050814232,0.021641591639946407,0.03869820817343267,0.03556168305783722,0.022404789279928096,0.303582064112636,0.014032226138677585,0.018068699102455316,0.015443229654052584,run_02,9,macro_rate,,,,,,
0.005500114056598693,0.0038605390442550598,0.30491702770558665,0.00543242997511111,0.2671301939448027,0.37963436876253964,0.006636274671675868,0.020723866870833725,0.0047020376797907255,0.0014631472888060651,run_02,9,macro_fund,,,,,,
0.06813198631101625,0.00458962460621737,0.020591416199798308,0.5171047670537192,0.06089278240874827,0.12836871607128061,0.07561471413666719,0.10330211249390665,0.0047843288166361155,0.01661955190201009,run_02,9,macro_GDP,,,,,,
0.007341875935625254,0.008287356524402894,0.006030963701381537,0.03699307747139056,0.8953158371578535,0.005353001681084873,0.01922588338774183,0.008244340757937991,0.005497816646964922,0.007709846735616497,run_02,9,ret_USD_index,,,,,,
0.011301185787763965,0.0014590403750062804,0.03247248923542651,0.014521788107142707,0.12755406216849108,0.7985371836160658,0.00085070644108457,0.0027841980572179707,0.008367011953234136,0.002152334258567045,run_02,9,ret_VIX,,,,,,
0.03228266638278013,0.013820083923177427,0.007122288150598089,0.050807884247559054,0.02360066755390449,0.08243497728882368,0.74076038349438,0.022173771563654698,0.02262036146763636,0.004376915927485993,run_02,9,ret_bond_yield_10y,,,,,,
0.0012553484716548932,0.014786816792777567,0.01063700348714065,0.015305855903638175,0.28876149422984093,0.12009470539415967,0.10804029541184476,0.4210271634164367,0.0015010526960134336,0.01859026419649322,run_02,9,ret_CRB_index,,,,,,
0.011588462950368616,0.009434632595611166,0.018815755193123482,0.02645153981650872,0.1923941886951788,0.013100299108911693,0.048121305655568984,0.07241776924149042,0.585965002701228,0.021711044042010307,run_02,9,ret_GDM,,,,,,
0.009678054659457662,0.017861844496042077,0.02248959195211727,0.03340232038869301,0.1716968950981514,0.017860450817718167,0.05882663919288306,0.053155880649740264,0.3648433871868063,0.25018493555839066,run_02,9,ret_Gold,,,,,,
0.6798334719117145,0.0037484753215781775,0.0064434960282597755,0.17560981819014446,0.01037361730191863,0.03959851675369822,0.02375966252600067,0.04465205773261375,0.0022482352186986355,0.013732649015373154,run_02,10,macro_CPI,,,,,,
0.028156350608246287,0.5023709779880483,0.021641620389140834,0.03869535851330171,0.03556726695768861,0.022428383434897545,0.3035902402288843,0.014039437693716432,0.018068087122636155,0.015442277063439858,run_02,10,macro_rate,,,,,,
0.005500432919461885,0.0038608420470097418,0.3049148643598058,0.00543516017052362,0.26712873595252856,0.3796326992550142,0.006636848525473619,0.020724359740460926,0.004702813787216409,0.0014632432425054443,run_02,10,macro_fund,,,,,,
0.0681328376088996,0.004589525744325294,0.02059108434156923,0.5170980471938047,0.060891806228206224,0.12836989646992145,0.0756182911167827,0.10330220311010763,0.0047859258537590816,0.016620382332624157,run_02,10,macro_GDP,,,,,,
0.0073423390982919005,0.008287997625943622,0.0060320539022035175,0.036992815137281,0.8953077698581635,0.00535696919048487,0.019225966693639004,0.008246293416175315,0.005497765432269998,0.007710029645547115,run_02,10,ret_USD_index,,,,,,
0.011301339891047042,0.00145951005616848,0.032472348470641274,0.014524076811598535,0.12755355613233504,0.7985341670040285,0.0008509116929830185,0.0027845627244692094,0.00836697570960727,0.002152551507121818,run_02,10,ret_VIX,,,,,,
0.03228273770086548,0.013820507318177556,0.007122388520962073,0.050810352926514736,0.0236012341616644,0.08243523371262106,0.740756255442453,0.022173657640649585,0.02262024708848355,0.0043773854876084555,run_02,10,ret_bond_yield_10y,,,,,,
0.001255408453471377,0.014786724883881979,0.010637374859854432,0.015305747840707373,0.2887640101722653,0.12009386405837259,0.10804101451951689,0.42102466029139923,0.0015010650621798632,0.018590129858350943,run_02,10,ret_CRB_index,,,,,,
0.011588920600081905,0.009435436318897344,0.01881726856895844,0.026453590503900726,0.19239432398709994,0.01310983663002708,0.04812574402179875,0.07242181317359603,0.5859427871312961,0.021710279064343776,run_02,10,ret_GDM,,,,,,
0.009677989528927955,0.01786264640640719,0.02248977007126715,0.033402288417102,0.171695801360622,0.01787255514090846,0.05882918661542271,0.053160370147499816,0.36483238454714906,0.2501770077646934,run_02,10,ret_Gold,,,,,,
1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,run_04,1,macro_CPI,0.0,,,,,
0.0032174206683044985,0.9967825793316956,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,run_04,1,macro_rate,0.0,,,,,
0.008223282644655036,0.005983558114171799,0.9857931592411732,0.0,0.0,0.0,0.0,0.0,,0.0,run_04,1,macro_fund,0.0,,,,,
0.05480026781783529,0.0072015303034707,0.03037626768967111,0.9076219341890228,0.0,0.0,0.0,0.0,,0.0,run_04,1,macro_GDP,0.0,,,,,
0.002191171354620892,0.0015956770133713643,0.0010431009811647362,0.016760146525526376,0.9784099041253166,0.0,0.0,0.0,,0.0,run_04,1,ret_USD_index,0.0,,,,,
0.008441716070736354,0.0001906892134132159,0.009669096463574686,0.014609177407376458,0.12757547316731943,0.8395138476775799,0.0,0.0,,0.0,run_04,1,ret_VIX,0.0,,,,,
0.016318912650366266,0.006047411550013306,0.001880467341561164,0.00444341541125912,0.0009953959202490766,0.05686638528540656,0.9134480118411444,0.0,,0.0,run_04,1,ret_bond_yield_10y,0.0,,,,,
0.00031441787287336023,0.003577645101037464,9.97832658160226e-05,0.009509281006255586,0.3089074822688803,0.08177469029288606,0.10906184994103374,0.48675485025121756,,0.0,run_04,1,ret_CRB_index,0.0,,,,,
0.0008303523470173395,0.0064587825343396426,0.000376329105454107,0.0002149200355280602,0.0009680578000966106,0.0037871172730156053,0.008565723060251024,0.016480463249726296,,0.0,run_04,1,ret_MVG,0.9623182545945713,,,,,
0.0015535052843342928,0.016842094085244032,0.03547540604131957,0.00024618604288727415,0.01568805406255673,0.0004348433182011873,0.0003311690237850436,0.004331979734464463,,0.36381497205575314,run_04,1,ret_Gold,0.5612817903514542,,,,,
0.8469313360500654,0.0006334989713827709,1.0964923286500585e-06,0.07946479155055067,0.00016480238341551705,0.0005072318726681807,0.009542658401604027,0.055598565112099645,,0.003704662401735901,run_04,2,macro_CPI,0.003451356764149468,,,,,
0.009109846700765941,0.9124384903858485,0.020129087183605572,0.0307052130848099,0.00037748207979621857,0.00037846298689073107,0.007957958383511808,0.008421851905007013,,0.00949947166743922,run_04,2,macro_rate,0.000982135622325151,,,,,
0.0028310890024807237,0.002654564021445784,0.3131633784123951,0.004773004965233181,0.26262133487237993,0.3903431260184982,0.0029244070331565747,0.01734893662329143,,0.001665731756025392,run_04,2,macro_fund,0.0016744272950938886,,,,,
0.11211026141824496,0.004745407587254081,0.02006720704827122,0.8108596539362756,0.0020130143303633114,0.0066020763234952064,0.027322522762464063,0.00994435716650387,,0.0033179365328129653,run_04,2,macro_GDP,0.0030175628943146663,,,,,
0.0023064330068313377,0.0032957167875475725,0.004161376358950833,0.0236806232430201,0.953230048497712,2.3552535555324593e-05,0.001606436607819873,0.0007548049207777331,,0.008825087840629211,run_04,2,ret_USD_index,0.0021159202011559047,,,,,
0.007652134494569774,0.000364868766758889,0.03262731612784255,0.015908351233631268,0.11855169737632155,0.8165858075764966,0.0006081025136317592,0.0027118946100881647,,0.001534221509246671,run_04,2,ret_VIX,0.003455605791412913,,,,,
0.025886440381689933,0.015418120472340731,0.006140318366893209,0.05457548356232173,0.006720205687587215,0.083443546411936,0.7809205529313985,0.010347708233434245,,0.0007880782070330238,run_04,2,ret_bond_yield_10y,0.0157595457453653,,,,,
0.00048366499132327805,0.014187368665071264,0.008756324734238288,0.011375095300746364,0.2827016364794152,0.12337089179414028,0.1039682221600291,0.44602551598802265,,0.009128771140445538,run_04,2,ret_CRB_index,2.508746568070539e-06,,,,,
0.0009595468225281208,0.004922998895518754,0.010117085860923202,0.0022554735373309506,0.24958042450049964,0.010515579110266888,0.010087524619954874,0.08665415434749486,,0.011378724620204839,run_04,2,ret_MVG,0.6135284876852777,,,,,
0.002617355262610055,0.013208529914106296,0.02506423374144389,0.005682506174545629,0.19635750351882308,0.014643300610300117,0.050344100593382436,0.058264028170942964,,0.26940463888800764,run_04,2,ret_Gold,0.36441380312583777,,,,,
0.7139983959472546,0.0006293533728135945,0.0028679366860331528,0.17656214806010076,0.004878413600169624,0.027459432103146053,0.019384659235847215,0.04565155902800526,,0.005654283494082876,run_04,3,macro_CPI,0.0029138184725471896,,,,,
0.01875459824616965,0.5570066619152962,0.016362931397820107,0.019981906372731884,0.027654251333399035,0.01913393699970392,0.325976210849915,0.006634283611642634,,0.006089012047123474,run_04,3,macro_rate,0.0024062072261981653,,,,,
0.003474360035145955,0.002722407190261943,0.3155540432395136,0.005175775813269904,0.2570113267480505,0.381737741411369,0.005810769721674482,0.017753734391436907,,0.006342895545800558,run_04,3,macro_fund,0.004416945903477427,,,,,
0.08935329526534769,0.004384780889023279,0.017385543714487393,0.6847621274190493,0.01668923291788763,0.06109502719211472,0.047503927593963755,0.07115801344450957,,0.004964989057835014,run_04,3,macro_GDP,0.002703062505781566,,,,,
0.003046621990540177,0.006359632703070472,0.003954030820011485,0.032601775078292775,0.9060655642034193,0.0027273663097352554,0.01853602146251325,0.007369651307936678,,0.00957340580101853,run_04,3,ret_USD_index,0.009765930323461881,,,,,
0.010053272133878147,0.001233317974377313,0.032295322572284776,0.016007865974511377,0.12074281613541461,0.8050059111429598,0.0006013066257886025,0.0032946772894136087,,0.002089381142714867,run_04,3,ret_VIX,0.008676129008657054,,,,,
0.0351294359321354,0.014905617984001624,0.007126668216089791,0.0526337231844004,0.01968738912410971,0.08048503506152926,0.7536114790021199,0.01811586793654743,,0.0011732658306883843,run_04,3,ret_bond_yield_10y,0.017131517728378034,,,,,
0.0004788363744436493,0.013865663672284813,0.008683812322760826,0.012338465173120016,0.2981062031310661,0.11999521021061509,0.10349367357554697,0.4339867038128959,,0.008779094039958347,run_04,3,ret_CRB_index,0.0002723376873082964,,,,,
