"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"17.08.2025","60,18","58,20","60,68","56,59","76,71M","3,26%"
"10.08.2025","58,28","56,59","58,77","56,34","64,59M","0,38%"
"03.08.2025","58,06","53,17","58,81","53,16","116,89M","10,70%"
"27.07.2025","52,45","53,15","53,35","51,37","92,43M","-2,80%"
"20.07.2025","53,96","51,94","54,78","51,93","106,30M","5,53%"
"13.07.2025","51,13","52,42","53,30","50,44","80,33M","-2,46%"
"06.07.2025","52,42","51,93","53,21","50,35","111,88M","-0,93%"
"29.06.2025","52,91","50,93","53,04","50,75","63,55M","4,30%"
"22.06.2025","50,73","52,52","53,74","50,32","103,88M","-2,98%"
"15.06.2025","52,29","53,69","54,15","52,26","65,50M","-3,98%"
"08.06.2025","54,46","51,67","54,70","51,12","94,32M","5,50%"
"01.06.2025","51,62","51,72","54,62","51,47","143,00M","1,92%"
"25.05.2025","50,65","49,41","50,84","49,34","62,29M","0,24%"
"18.05.2025","50,53","47,10","50,79","46,65","110,80M","9,07%"
"11.05.2025","46,33","48,06","48,08","45,10","132,64M","-8,02%"
"04.05.2025","50,37","48,87","50,83","48,05","115,60M","6,99%"
"27.04.2025","47,08","48,54","49,43","46,73","85,44M","-3,54%"
"20.04.2025","48,81","52,66","53,25","47,77","155,36M","-4,14%"
"13.04.2025","50,92","48,95","52,81","48,42","97,86M","2,45%"
"06.04.2025","49,70","40,71","50,15","40,26","181,33M","19,24%"
"30.03.2025","41,68","46,00","46,71","41,46","145,73M","-8,54%"
"23.03.2025","45,57","44,56","46,94","44,19","79,01M","2,40%"
"16.03.2025","44,50","43,86","45,65","43,77","85,72M","1,97%"
"09.03.2025","43,64","41,38","43,87","40,20","114,21M","4,80%"
"02.03.2025","41,64","40,39","42,31","39,49","87,56M","4,83%"
"23.02.2025","39,72","41,17","41,17","38,58","83,17M","-2,65%"
"16.02.2025","40,80","41,64","42,57","40,75","82,23M","-0,68%"
"09.02.2025","41,08","41,95","42,66","41,00","105,49M","0,54%"
"02.02.2025","40,86","39,22","41,75","38,98","90,09M","4,88%"
"26.01.2025","38,96","37,59","39,73","36,85","86,30M","2,66%"
"19.01.2025","37,95","37,11","38,16","36,84","65,65M","3,27%"
"12.01.2025","36,75","35,63","37,17","35,10","79,24M","2,17%"
"05.01.2025","35,97","35,00","36,90","34,52","74,85M","2,77%"
"29.12.2024","35,00","33,90","35,40","33,42","64,52M","2,16%"
"22.12.2024","34,26","34,23","34,76","33,83","39,23M","-1,35%"
"15.12.2024","34,73","36,86","36,90","34,19","109,01M","-5,24%"
"08.12.2024","36,65","38,02","39,17","36,49","107,00M","-0,46%"
"01.12.2024","36,82","37,17","38,12","36,71","66,65M","-2,23%"
"24.11.2024","37,66","36,99","37,97","36,78","63,98M","-1,62%"
"17.11.2024","38,28","36,55","38,57","36,47","113,51M","7,80%"
"10.11.2024","35,51","37,42","37,73","35,19","163,09M","-9,00%"
"03.11.2024","39,02","40,27","40,53","37,56","124,18M","-2,08%"
"27.10.2024","39,85","41,33","42,13","39,85","95,58M","-4,11%"
"20.10.2024","41,56","43,75","44,22","41,40","118,67M","-3,68%"
"13.10.2024","43,15","39,93","43,31","39,68","101,96M","7,74%"
"06.10.2024","40,05","39,29","40,46","38,17","82,83M","1,26%"
"29.09.2024","39,55","40,10","40,79","39,35","93,74M","-2,01%"
"22.09.2024","40,36","40,54","41,95","40,30","111,51M","-0,37%"
"15.09.2024","40,51","40,00","40,99","39,02","122,20M","1,05%"
"08.09.2024","40,09","36,61","40,22","36,45","102,80M","10,38%"
"01.09.2024","36,32","38,01","38,11","36,22","77,14M","-5,96%"
"25.08.2024","38,62","39,58","39,67","38,04","61,19M","-1,83%"
"18.08.2024","39,34","38,22","39,97","38,16","92,23M","2,21%"
"11.08.2024","38,49","36,15","38,49","36,06","88,12M","7,39%"
"04.08.2024","35,84","34,30","36,25","33,87","87,02M","-1,75%"
"28.07.2024","36,48","36,60","38,21","36,06","94,61M","0,00%"
"21.07.2024","36,48","37,31","38,38","35,90","91,83M","-2,43%"
"14.07.2024","37,39","38,20","39,41","36,79","108,50M","-2,04%"
"07.07.2024","38,17","35,86","38,31","35,51","88,86M","5,24%"
"30.06.2024","36,27","34,09","36,53","33,65","65,50M","6,90%"
"23.06.2024","33,93","34,28","34,60","33,28","71,10M","-0,18%"
"16.06.2024","33,99","33,21","34,79","32,83","75,32M","1,74%"
"09.06.2024","33,41","33,71","34,80","32,96","98,13M","-0,39%"
"02.06.2024","33,54","35,42","36,03","33,49","147,62M","-4,99%"
"26.05.2024","35,30","36,03","36,23","35,00","70,28M","0,11%"
"19.05.2024","35,26","36,95","37,47","34,66","124,04M","-4,37%"
"12.05.2024","36,87","35,11","36,89","34,67","114,77M","4,60%"
"05.05.2024","35,25","34,15","35,88","33,74","100,24M","5,41%"
"28.04.2024","33,44","34,64","34,96","32,93","135,16M","-3,30%"
"21.04.2024","34,58","32,60","34,95","32,20","151,91M","1,50%"
"14.04.2024","34,07","34,06","34,31","32,43","133,32M","0,92%"
"07.04.2024","33,76","34,15","35,74","32,98","180,61M","-0,24%"
"31.03.2024","33,84","32,31","33,99","31,71","163,83M","7,02%"
"24.03.2024","31,62","29,83","31,78","29,82","86,74M","6,82%"
"17.03.2024","29,60","29,85","30,84","28,91","145,89M","-0,97%"
"10.03.2024","29,89","29,60","30,49","29,20","123,02M","0,84%"
"03.03.2024","29,64","27,80","30,00","27,68","170,33M","8,45%"
"25.02.2024","27,33","26,36","27,45","25,67","130,59M","2,51%"
"18.02.2024","26,66","27,18","27,24","26,01","92,72M","-0,74%"
"11.02.2024","26,86","26,92","27,41","25,68","139,08M","-0,41%"
"04.02.2024","26,97","27,46","27,77","26,77","80,08M","-3,75%"
"28.01.2024","28,02","28,40","29,14","27,69","131,06M","-0,18%"
"21.01.2024","28,07","27,33","29,04","27,23","87,58M","1,37%"
"14.01.2024","27,69","29,21","29,22","27,33","108,21M","-6,77%"
"07.01.2024","29,70","29,29","30,22","28,52","106,52M","-0,24%"
"31.12.2023","29,77","31,04","31,24","29,44","92,53M","-4,00%"
"24.12.2023","31,01","31,69","32,29","30,68","75,10M","-1,74%"
"17.12.2023","31,56","30,72","32,35","30,41","117,26M","1,97%"
"10.12.2023","30,95","29,34","31,93","28,67","146,24M","4,28%"
"03.12.2023","29,68","31,12","31,30","29,36","137,23M","-6,70%"
"26.11.2023","31,81","29,71","31,91","29,46","133,62M","8,49%"
"19.11.2023","29,32","28,14","29,60","27,97","64,85M","3,13%"
"12.11.2023","28,43","27,14","29,07","27,02","109,60M","4,33%"
"05.11.2023","27,25","29,37","29,55","27,01","133,19M","-7,53%"
"29.10.2023","29,47","29,25","29,81","27,60","142,44M","0,92%"
"22.10.2023","29,20","29,26","29,53","28,09","120,06M","-0,95%"
"15.10.2023","29,48","28,86","30,16","28,64","111,43M","1,83%"
"08.10.2023","28,95","27,36","29,10","27,26","121,15M","7,66%"
"01.10.2023","26,89","26,56","27,10","25,62","113,31M","-0,07%"
"24.09.2023","26,91","28,77","28,79","26,62","120,16M","-6,79%"
"17.09.2023","28,87","29,64","30,13","28,78","85,05M","-2,86%"
"10.09.2023","29,72","28,76","29,89","28,38","73,94M","4,87%"
"03.09.2023","28,34","28,82","29,03","28,16","65,51M","-2,58%"
"27.08.2023","29,09","28,54","30,00","28,42","89,57M","2,43%"
"20.08.2023","28,40","27,61","28,97","27,27","94,95M","3,46%"
"13.08.2023","27,45","29,11","29,13","27,30","80,45M","-6,82%"
"06.08.2023","29,46","29,52","29,60","28,67","63,63M","-0,34%"
"30.07.2023","29,56","30,97","31,75","29,07","100,20M","-3,78%"
"23.07.2023","30,72","31,46","31,89","30,33","96,61M","-2,45%"
"16.07.2023","31,49","31,71","32,92","31,04","75,08M","-1,47%"
"09.07.2023","31,96","29,31","32,40","29,25","118,89M","8,52%"
"02.07.2023","29,45","30,25","30,77","28,91","85,90M","-2,19%"
"25.06.2023","30,11","29,91","30,30","28,76","101,87M","1,07%"
"18.06.2023","29,79","30,83","30,86","29,53","77,68M","-5,10%"
"11.06.2023","31,39","31,03","31,74","30,53","81,07M","1,00%"
"04.06.2023","31,08","31,26","32,24","30,93","79,66M","-1,05%"
"28.05.2023","31,41","30,45","32,29","30,11","118,10M","3,29%"
"21.05.2023","30,41","32,08","32,23","30,16","88,95M","-5,44%"
"14.05.2023","32,16","33,78","34,17","31,48","107,80M","-4,29%"
"07.05.2023","33,60","35,49","35,81","33,30","91,51M","-5,08%"
"30.04.2023","35,40","34,15","36,26","33,34","128,87M","5,42%"
"23.04.2023","33,58","33,55","34,22","33,06","79,14M","-0,09%"
"16.04.2023","33,61","34,67","35,19","33,29","117,13M","-4,22%"
"09.04.2023","35,09","33,97","36,10","33,67","124,99M","1,92%"
"02.04.2023","34,43","32,50","34,70","32,24","115,12M","6,43%"
"26.03.2023","32,35","30,86","32,73","30,74","96,13M","2,54%"
"19.03.2023","31,55","31,02","31,80","29,64","151,56M","3,17%"
"12.03.2023","30,58","28,50","31,02","28,34","210,66M","12,43%"
"05.03.2023","27,20","28,35","28,49","26,58","130,57M","-4,99%"
"26.02.2023","28,63","27,12","28,64","26,95","108,22M","6,08%"
"19.02.2023","26,99","28,27","28,56","26,64","72,92M","-5,00%"
"12.02.2023","28,41","29,52","29,84","27,78","95,80M","-4,09%"
"05.02.2023","29,62","30,27","31,00","29,36","95,90M","-2,31%"
"29.01.2023","30,32","32,21","33,00","30,21","131,58M","-6,16%"
"22.01.2023","32,31","32,03","33,34","31,71","104,31M","-0,34%"
"15.01.2023","32,42","32,28","32,44","31,21","100,29M","-0,70%"
"08.01.2023","32,65","31,95","32,75","31,20","112,97M","3,45%"
"01.01.2023","31,56","29,33","31,67","29,25","115,43M","10,12%"
"25.12.2022","28,66","29,08","29,99","28,41","61,13M","-0,73%"
"18.12.2022","28,87","28,22","29,32","27,55","104,40M","0,94%"
"11.12.2022","28,60","28,83","30,45","28,12","126,62M","-1,62%"
"04.12.2022","29,07","29,63","30,10","28,75","149,26M","-2,84%"
"27.11.2022","29,92","28,35","30,27","27,25","191,54M","5,20%"
"20.11.2022","28,44","27,17","28,78","26,76","104,40M","3,91%"
"13.11.2022","27,37","28,13","28,49","26,84","118,88M","-3,29%"
"06.11.2022","28,30","25,10","28,34","24,65","181,18M","13,43%"
"30.10.2022","24,95","24,37","25,06","22,58","166,06M","0,93%"
"23.10.2022","24,72","24,03","25,40","23,50","113,87M","1,56%"
"16.10.2022","24,34","23,41","24,35","22,77","107,89M","7,13%"
"09.10.2022","22,72","23,98","24,59","22,49","112,51M","-6,85%"
"02.10.2022","24,39","24,50","26,11","24,30","150,73M","1,12%"
"25.09.2022","24,12","22,40","24,55","21,52","169,51M","7,49%"
"18.09.2022","22,44","23,62","24,49","22,20","138,07M","-6,50%"
"11.09.2022","24,00","25,64","25,71","23,16","135,94M","-4,38%"
"04.09.2022","25,10","23,87","25,15","23,28","92,94M","5,51%"
"28.08.2022","23,79","24,79","25,15","22,97","126,83M","-4,46%"
"21.08.2022","24,90","24,96","26,22","24,69","84,81M","-1,39%"
"14.08.2022","25,25","26,58","26,78","25,05","85,59M","-7,24%"
"07.08.2022","27,22","26,77","27,58","26,48","95,31M","3,58%"
"31.07.2022","26,28","26,39","26,93","25,29","124,22M","0,04%"
"24.07.2022","26,27","25,32","26,39","24,38","143,19M","3,38%"
"17.07.2022","25,41","26,00","26,54","25,21","98,69M","-0,70%"
"10.07.2022","25,59","26,69","27,38","24,92","131,20M","-5,43%"
"03.07.2022","27,06","27,68","27,93","26,04","85,16M","-3,91%"
"26.06.2022","28,16","29,46","29,78","26,83","108,87M","-5,06%"
"19.06.2022","29,66","30,35","30,98","28,64","88,47M","-2,40%"
"12.06.2022","30,39","31,27","31,61","29,34","126,89M","-6,69%"
"05.06.2022","32,57","32,84","32,95","30,36","90,64M","0,03%"
"29.05.2022","32,56","32,37","33,52","31,55","71,94M","0,15%"
"22.05.2022","32,51","32,64","32,95","31,91","72,12M","1,40%"
"15.05.2022","32,06","30,79","32,36","30,43","101,52M","3,82%"
"08.05.2022","30,88","33,36","33,57","29,66","150,87M","-9,81%"
"01.05.2022","34,24","34,08","36,17","33,72","134,01M","-2,14%"
"24.04.2022","34,99","35,47","36,17","34,57","123,14M","-5,28%"
"17.04.2022","36,94","41,28","41,60","36,71","144,37M","-9,59%"
"10.04.2022","40,86","40,21","40,95","39,00","87,50M","3,00%"
"03.04.2022","39,67","39,72","39,88","37,80","103,58M","0,46%"
"27.03.2022","39,49","38,13","39,53","36,66","95,38M","1,99%"
"20.03.2022","38,72","37,45","39,37","37,25","93,98M","4,03%"
"13.03.2022","37,22","37,38","38,37","35,67","150,94M","-2,79%"
"06.03.2022","38,29","37,69","40,26","36,50","224,53M","2,38%"
"27.02.2022","37,40","35,08","37,60","34,10","155,50M","8,75%"
"20.02.2022","34,39","34,72","36,07","33,43","121,82M","-0,32%"
"13.02.2022","34,50","32,54","35,11","31,81","152,09M","6,38%"
"06.02.2022","32,43","30,64","32,78","30,42","130,26M","6,68%"
"30.01.2022","30,40","29,56","31,04","29,50","92,30M","3,75%"
"23.01.2022","29,30","31,58","31,89","28,87","154,92M","-7,42%"
"16.01.2022","31,65","30,89","33,19","30,48","126,05M","2,20%"
"09.01.2022","30,97","29,87","31,74","29,65","95,22M","3,20%"
"02.01.2022","30,01","31,42","32,03","29,61","109,07M","-6,31%"
"26.12.2021","32,03","31,24","32,08","30,84","68,26M","2,33%"
"19.12.2021","31,30","30,56","31,39","30,15","68,49M","0,55%"
"12.12.2021","31,13","30,53","31,76","28,90","138,90M","2,10%"
"05.12.2021","30,49","30,56","31,58","30,30","71,89M","-0,65%"
"28.11.2021","30,69","32,03","33,03","30,05","124,59M","-4,45%"
"21.11.2021","32,12","33,02","33,47","31,64","84,86M","-4,60%"
"14.11.2021","33,67","34,79","35,08","33,66","84,78M","-3,16%"
"07.11.2021","34,77","33,09","35,01","32,57","115,64M","6,17%"
"31.10.2021","32,75","31,77","32,75","30,96","90,11M","3,28%"
"24.10.2021","31,71","33,44","33,71","31,70","81,92M","-3,88%"
"17.10.2021","32,99","32,40","33,95","32,08","87,98M","1,45%"
"10.10.2021","32,52","30,71","32,93","30,51","123,91M","6,03%"
"03.10.2021","30,67","29,23","31,36","29,17","122,15M","4,57%"
"26.09.2021","29,33","29,83","30,24","28,83","136,17M","-1,18%"
"19.09.2021","29,68","30,34","31,24","29,54","119,42M","-2,94%"
"12.09.2021","30,58","31,68","32,62","30,35","136,15M","-2,92%"
"05.09.2021","31,50","32,89","33,06","31,50","79,45M","-5,35%"
"29.08.2021","33,28","32,61","33,52","32,10","99,98M","2,05%"
"22.08.2021","32,61","31,63","32,73","31,29","130,16M","5,71%"
"15.08.2021","30,85","32,86","32,94","30,68","107,42M","-6,00%"
"08.08.2021","32,82","32,80","33,08","31,90","109,53M","-1,26%"
"01.08.2021","33,24","34,92","35,82","32,87","87,68M","-4,81%"
"25.07.2021","34,92","33,06","35,37","33,01","85,56M","5,34%"
"18.07.2021","33,15","33,52","33,81","32,87","91,59M","-2,27%"
"11.07.2021","33,92","34,20","35,16","33,83","100,00M","-1,31%"
"04.07.2021","34,37","35,02","35,05","33,38","79,76M","-0,15%"
"27.06.2021","34,42","34,32","34,59","33,30","76,67M","0,17%"
"20.06.2021","34,36","34,66","35,18","34,22","97,03M","0,67%"
"13.06.2021","34,13","37,57","38,28","34,10","166,35M","-10,84%"
"06.06.2021","38,28","38,55","38,99","37,97","86,46M","-1,03%"
"30.05.2021","38,68","39,64","39,88","38,01","74,61M","-1,88%"
"23.05.2021","39,42","39,38","40,00","38,77","76,35M","0,33%"
"16.05.2021","39,29","38,27","40,13","38,13","134,02M","3,83%"
"09.05.2021","37,84","37,98","38,22","36,43","101,75M","1,12%"
"02.05.2021","37,42","34,98","37,58","34,91","131,57M","8,91%"
"25.04.2021","34,36","36,12","36,18","34,31","90,33M","-4,71%"
"18.04.2021","36,06","35,84","36,83","35,59","82,38M","0,08%"
"11.04.2021","36,03","34,41","36,13","33,83","101,92M","3,74%"
"04.04.2021","34,73","33,59","34,85","33,37","88,63M","3,36%"
"28.03.2021","33,60","32,50","33,62","31,65","95,84M","2,53%"
"21.03.2021","32,77","33,56","33,96","31,91","79,12M","-3,30%"
"14.03.2021","33,89","33,23","34,48","33,00","99,86M","2,45%"
"07.03.2021","33,08","31,55","33,13","31,19","99,35M","4,09%"
"28.02.2021","31,78","31,52","32,21","30,64","152,62M","2,09%"
"21.02.2021","31,13","33,25","34,35","30,90","148,71M","-4,92%"
"14.02.2021","32,74","34,25","34,82","32,54","88,83M","-5,87%"
"07.02.2021","34,78","35,27","35,62","34,18","84,72M","0,49%"
"31.01.2021","34,61","36,03","36,28","33,23","118,90M","0,29%"
"24.01.2021","34,51","35,49","35,74","33,63","117,75M","-2,04%"
"17.01.2021","35,23","35,13","36,32","34,47","103,93M","2,09%"
"10.01.2021","34,51","35,78","36,30","34,48","106,10M","-5,50%"
"03.01.2021","36,52","37,69","39,01","35,80","182,19M","1,39%"
"27.12.2020","36,02","36,61","36,91","35,59","73,87M","-0,03%"
"20.12.2020","36,03","36,35","36,81","35,03","92,62M","-1,50%"
"13.12.2020","36,58","34,92","37,64","34,26","136,88M","4,28%"
"06.12.2020","35,08","35,30","36,92","34,94","98,82M","-0,65%"
"29.11.2020","35,31","33,97","36,14","33,66","116,81M","3,16%"
"22.11.2020","34,23","35,53","35,57","33,25","117,94M","-4,65%"
"15.11.2020","35,90","37,86","38,24","35,20","115,95M","-5,55%"
"08.11.2020","38,01","39,41","39,42","36,73","139,70M","-8,23%"
"01.11.2020","41,42","38,09","41,81","37,67","146,31M","10,48%"
"25.10.2020","37,49","38,52","39,16","36,01","121,33M","-3,43%"
"18.10.2020","38,82","40,32","40,41","38,47","83,30M","-2,54%"
"11.10.2020","39,83","40,68","41,34","39,46","85,46M","-2,33%"
"04.10.2020","40,78","39,17","40,79","38,07","116,71M","4,64%"
"27.09.2020","38,97","38,92","39,94","38,37","90,33M","1,43%"
"20.09.2020","38,42","40,21","40,79","37,08","155,81M","-7,11%"
"13.09.2020","41,36","41,85","43,60","41,34","112,77M","0,49%"
"06.09.2020","41,16","39,69","42,89","39,29","98,41M","0,73%"
"30.08.2020","40,86","42,20","43,13","39,47","122,31M","-2,62%"
"23.08.2020","41,96","41,57","42,34","39,59","124,24M","2,62%"
"16.08.2020","40,89","42,12","44,09","40,44","154,35M","1,34%"
"09.08.2020","40,35","43,23","44,18","38,88","195,58M","-5,59%"
"02.08.2020","42,74","42,60","45,78","41,77","169,30M","-0,47%"
"26.07.2020","42,94","43,43","44,46","40,96","202,07M","2,65%"
"19.07.2020","41,83","39,78","42,24","39,63","180,98M","6,41%"
"12.07.2020","39,31","39,06","39,34","36,87","135,58M","2,37%"
"05.07.2020","38,40","36,90","39,44","36,31","146,98M","6,17%"
"28.06.2020","36,17","35,37","37,08","34,97","119,14M","2,78%"
"21.06.2020","35,19","34,40","35,84","34,08","159,66M","4,89%"
"14.06.2020","33,55","31,80","33,84","31,32","153,20M","2,79%"
"07.06.2020","32,64","32,57","34,92","32,09","169,88M","0,55%"
"31.05.2020","32,46","34,60","35,58","31,22","180,12M","-5,42%"
"24.05.2020","34,32","35,38","35,38","32,54","143,40M","-3,46%"
"17.05.2020","35,55","37,15","37,49","34,76","151,13M","-2,79%"
"10.05.2020","36,57","34,92","36,68","33,42","155,22M","4,91%"
"03.05.2020","34,86","33,76","35,56","33,37","157,43M","4,72%"
"26.04.2020","33,29","33,95","34,21","31,31","185,25M","-1,89%"
"19.04.2020","33,93","29,98","34,74","29,55","185,80M","13,33%"
"12.04.2020","29,94","28,65","32,27","27,91","218,40M","3,42%"
"05.04.2020","28,95","26,01","28,97","25,54","179,62M","16,03%"
"29.03.2020","24,95","24,39","25,88","23,00","215,69M","2,38%"
"22.03.2020","24,37","21,63","27,21","21,12","466,20M","18,59%"
"15.03.2020","20,55","16,75","25,50","16,18","689,20M","8,16%"
"08.03.2020","19,00","28,38","28,72","16,50","591,93M","-35,40%"
"01.03.2020","29,41","27,09","29,97","26,70","418,66M","12,17%"
"23.02.2020","26,22","31,76","31,84","25,43","519,57M","-14,45%"
"16.02.2020","30,65","28,59","30,71","28,38","239,07M","8,27%"
"09.02.2020","28,31","28,19","28,59","28,02","145,45M","1,36%"
"02.02.2020","27,93","28,81","28,90","27,77","224,56M","-3,66%"
"26.01.2020","28,99","29,64","29,66","28,23","213,76M","-0,79%"
"19.01.2020","29,22","28,26","29,30","28,20","155,27M","2,81%"
"12.01.2020","28,42","28,32","28,86","27,68","238,03M","-0,11%"
"05.01.2020","28,45","29,75","29,78","28,00","278,62M","-2,47%"
"29.12.2019","29,17","28,92","29,87","28,90","177,26M","1,04%"
"22.12.2019","28,87","27,13","29,25","27,05","238,11M","6,41%"
"15.12.2019","27,13","27,74","27,74","27,09","185,30M","-2,13%"
"08.12.2019","27,72","27,13","28,11","26,85","240,78M","2,78%"
"01.12.2019","26,97","26,89","27,94","26,83","304,47M","-0,41%"
"24.11.2019","27,08","26,48","27,16","26,14","204,76M","1,20%"
"17.11.2019","26,76","26,79","27,50","26,59","210,33M","0,07%"
"10.11.2019","26,74","26,27","27,09","25,98","201,80M","1,94%"
"03.11.2019","26,23","27,92","27,96","26,14","300,83M","-6,35%"
"27.10.2019","28,01","27,43","28,18","26,73","283,51M","0,97%"
"20.10.2019","27,74","27,25","28,17","26,23","248,62M","2,29%"
"13.10.2019","27,12","27,04","27,35","26,18","264,83M","0,56%"
"06.10.2019","26,97","27,60","28,38","26,91","301,04M","-3,23%"
"29.09.2019","27,87","26,99","28,05","26,51","373,64M","1,53%"
"22.09.2019","27,45","28,81","29,58","27,31","371,12M","-4,32%"
"15.09.2019","28,69","27,25","28,69","26,89","372,15M","7,70%"
"08.09.2019","26,64","28,63","28,74","26,60","398,99M","-6,46%"
"01.09.2019","28,48","30,28","30,96","28,44","339,23M","-4,62%"
"25.08.2019","29,86","29,68","30,81","29,39","307,09M","0,74%"
"18.08.2019","29,64","27,75","29,70","27,61","298,55M","4,81%"
"11.08.2019","28,28","29,59","29,75","27,81","329,10M","-3,68%"
"04.08.2019","29,36","28,53","30,00","28,31","333,36M","5,73%"
"28.07.2019","27,77","27,40","28,11","26,04","378,11M","1,80%"
"21.07.2019","27,28","28,08","28,41","27,23","227,24M","-2,50%"
"14.07.2019","27,98","26,17","28,31","25,97","314,82M","6,75%"
"07.07.2019","26,21","25,45","26,28","25,21","220,42M","3,23%"
"30.06.2019","25,39","24,80","25,70","24,53","242,88M","-0,67%"
"23.06.2019","25,56","25,31","26,25","25,05","355,07M","1,39%"
"16.06.2019","25,21","23,38","25,24","23,14","323,67M","8,06%"
"09.06.2019","23,33","22,42","23,67","22,24","177,39M","1,92%"
"02.06.2019","22,89","22,03","23,12","21,91","262,26M","6,02%"
"26.05.2019","21,59","20,38","21,74","20,28","165,23M","4,96%"
"19.05.2019","20,57","20,70","20,88","20,26","114,79M","-0,87%"
"12.05.2019","20,75","20,63","21,02","20,39","176,51M","2,32%"
"05.05.2019","20,28","20,29","20,99","20,22","156,80M","-0,05%"
"28.04.2019","20,29","21,22","21,23","20,14","200,96M","-4,74%"
"21.04.2019","21,30","21,40","21,43","20,67","189,81M","-0,19%"
"14.04.2019","21,34","21,98","22,28","21,19","161,11M","-3,92%"
"07.04.2019","22,21","22,75","22,93","22,11","161,11M","-0,98%"
"31.03.2019","22,43","22,43","22,54","21,79","165,54M","0,04%"
"24.03.2019","22,42","22,87","23,38","22,32","236,24M","-1,58%"
"17.03.2019","22,78","22,40","22,86","21,83","207,47M","2,15%"
"10.03.2019","22,30","22,40","22,97","21,99","204,45M","-0,31%"
"03.03.2019","22,37","21,56","22,40","21,40","242,08M","3,09%"
"24.02.2019","21,70","23,03","23,09","21,69","244,09M","-5,90%"
"17.02.2019","23,06","22,71","23,70","22,62","248,91M","2,81%"
"10.02.2019","22,43","22,11","22,44","21,84","182,59M","0,40%"
"03.02.2019","22,34","22,19","22,61","21,96","222,35M","-1,02%"
"27.01.2019","22,57","21,18","22,69","21,17","270,22M","6,56%"
"20.01.2019","21,18","20,36","21,23","20,22","148,07M","4,28%"
"13.01.2019","20,31","21,12","21,27","20,24","177,54M","-3,65%"
"06.01.2019","21,08","21,48","21,53","20,69","204,04M","-1,03%"
"30.12.2018","21,30","20,70","21,54","20,56","206,64M","3,40%"
"23.12.2018","20,60","20,70","21,40","20,53","239,10M","0,78%"
"16.12.2018","20,44","20,29","21,47","19,90","425,03M","1,59%"
"09.12.2018","20,12","20,10","20,55","19,96","261,52M","-0,40%"
"02.12.2018","20,20","19,39","20,33","19,16","211,93M","5,81%"
"25.11.2018","19,09","19,40","19,67","18,72","185,17M","-1,39%"
"18.11.2018","19,36","19,35","19,92","18,97","155,45M","-0,10%"
"11.11.2018","19,38","18,79","19,50","18,26","228,28M","1,79%"
"04.11.2018","19,04","19,43","19,80","18,78","163,19M","-3,01%"
"28.10.2018","19,63","19,03","19,67","18,64","230,34M","2,99%"
"21.10.2018","19,06","19,90","20,51","18,88","280,14M","-4,75%"
"14.10.2018","20,01","20,02","20,39","19,76","222,27M","1,32%"
"07.10.2018","19,75","18,36","19,99","18,15","346,13M","5,90%"
"30.09.2018","18,65","18,44","19,23","18,43","223,47M","0,70%"
